origin,named,timePublished,orgName,ip,hostName,authority,datePublished,currency,exitAccept,callingCode,longitude,asName,nicHdl,guard,contactInfo,routerName,netName,badExit,mntRef,fingerPrint,organisation,dirPort,orPort,techc,fast,signingKey,platform,valid,remarks,sourceName,capital,latitude,stable,nameIndividual,familyMembers,descriptorPublishDate,phone,status,platformVersion,exitTrueFalse,description,upTimeSeconds,abuseC,route,consensusBandwidth,exitReject,faxNo,onionKey,running,exitAddressDate,inetNum,hibernating,region,postalAddress,exitNode,orgType,firstSeen,lastStatusDate,orAddress,adminc,siteOperator,language,mntby,v2Dir,country,descriptorPublishTime,bandwidth,emailIndividual,person,asNumber,bandwidthUnits,memberOf,exitAddressTime,badDirectory,lastStatusTime
,,,,5.79.100.30,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,193.25.173.21,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,167.114.230.104,,,,EUR ,,33 ,3.1746 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,50.6942 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,198.50.200.131,,,,CAD ,,1 ,-73.5747 ,,,,,,,,,,,,,,,,,,,tordata8b,Ottawa ,45.504 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,"English,French ",,,Canada (Canada),,,,,,,,,,
,,,,81.173.240.81,,,,EUR ,,49 ,6.9786 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.8207 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,188.166.76.77,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,46.4.189.98,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,144.76.91.135,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS6724,,"T16:37:24Z,T11:12:39Z,T08:35:31Z,T16:19:28Z",Strato AG,85.214.106.63,,,"2006-05-11,2004-04-17,2010-01-15,2014-02-18",EUR ,,49 ,13.4 ,,SRDS-RIPE,,,,STRATO-RZG-DED2,,"STRATO-RZG-MNT,RIPE-NCC-HM-MNT,AS286-MNT",,",:            ORG-SRA1-RIPE,anisation,:   ORG-SRA1-RIPE,,-name:       Strato AG,,-type:       LIR,,:            ORG-SRA1-RIPE",,,"SRDS-RIPE,CHSE-RIPE",,,,,"************************************************************,* Please send abuse complaints to abuse-server@strato.de   *,* or fax +49-30-88615-755 ONLY.                            *,* Abuse reports to other e-mail addresses will be ignored. *,************************************************************,************************************************************,* Please send abuse complaints to abuse-server@strato.de   *,* or fax +49-30-88615-755 ONLY.                            *,* Abuse reports to other e-mail addresses will be ignored. *,*                                                          *,* For peering requests or operational issues please look   *,* at the information in the AS6724 RIPE database object.   *,************************************************************",tordata8b,Berlin ,52.5167 ,,,,,"+4930398020,+49 30 39802-0",ASSIGNED PA,,,"Strato Rechenzentrum, Berlin,STRATO AG,prefix only advertised in case of DDoS",,SRAC-RIPE,85.214.106.0/24,,,+493039802222,,,,85.214.16.0 - 85.214.139.255,,"Europe, Western Europe ","Pascalstrasse 10,10587,Berlin,GERMANY,STRATO AG,Pascalstr. 10,D-10587 Berlin,Germany",,LIR,,"2013-07-06,2015-12-10,2013-10-14,2014-02-18",,"SRDS-RIPE,CHSE-RIPE,CM265-RIPE,XX1-RIPE",,German ,"STRATO-RZG-MNT,RIPE-NCC-HM-MNT,STRATO-RZG-MNT,STRATO-RZG-MNT",,Germany (Deutschland),,,,,,,,,,"T09:34:26Z,T12:55:47Z,T08:04:17Z,T16:19:28Z"
AS12322,,"T15:24:18Z,T12:46:56Z,T12:29:10Z,T13:39:58Z",,78.192.241.75,,,"2011-02-28,2002-06-26,2002-06-26,2007-03-15",EUR ,,33 ,2.35 ,,"ACP23-RIPE,TCP8-RIPE",,,,FR-PROXAD-FTTH,,,,,,,"TCP8-RIPE,TPfP1-RIPE,TPfP1-RIPE",,,,,"Spam/Abuse requests: mailto:abuse@proxad.net,trouble:      Information: http://www.proxad.net/,trouble:      Spam/Abuse requests: mailto:abuse@proxad.net,trouble:      Information: http://www.proxad.net/,trouble:      Spam/Abuse requests: mailto:abuse@proxad.net",tordata8b,Paris ,48.86 ,,,,,"+33 1 73 50 20 00,+33 1 73 50 20 00",ASSIGNED PA,,,"Proxad / Free SAS,Static IP address (FTTH) lag75-4k-1,ProXad network / Free SAS,Paris, France",,,78.192.0.0/10,,,"+33 1 73 92 25 69,+33 1 73 92 25 69",,,,78.192.240.0 - 78.192.241.255,,"Europe, Western Europe ","Free SAS / ProXad,8, rue de la Ville L'Eveque,75008 Paris,Free SAS / ProXad,8, rue de la Ville L'Eveque,75008 Paris",,,,"2011-02-28,2013-08-01,2011-06-14,2007-03-15",,"ACP23-RIPE,APfP1-RIPE,APfP1-RIPE",,French ,"PROXAD-MNT,PROXAD-MNT,PROXAD-MNT,PROXAD-MNT",,France (France),,,,,,,,,,"T15:24:18Z,T12:16:00Z,T09:03:07Z,T13:39:58Z"
,,,,94.26.140.150,,,,RUB ,,7 ,30.2642 ,,,,,,,,,,,,,,,,,,,tordata8b,Moscow ,59.8944 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Russian ,,,Russia (??????),,,,,,,,,,
,,,,176.31.159.231,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,158.69.215.7,,,,"USD,USN,USS ",,1 ,-118.2987 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,33.7866 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,83.162.202.182,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,185.100.85.191,,,,RON ,,40 ,26.1 ,,,,,,,,,,,,,,,,,,,tordata8b,Bucharest ,44.4333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Romanian ,,,Romania (Rom�nia),,,,,,,,,,
,,,,91.121.82.25,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,212.129.50.129,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,176.31.159.230,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,93.180.156.84,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,188.40.51.232,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,192.34.63.137,,,,"USD,USN,USS ",,1 ,-73.9865 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,40.749 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,144.76.73.140,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,178.62.223.219,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,88.198.69.105,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS12876,,"T11:39:45Z,T13:21:59Z,T09:07:46Z",,62.210.36.46,,,"2012-11-02,2012-10-25,2013-08-02",EUR ,,33 ,2.35 ,,IENT-RIPE,,,,IE-POOL-BUSINESS-HOSTING,,,,,,,"IENT-RIPE,NLI-RIPE",,,,,Iliad Entreprises is an hosting and services provider,tordata8b,Paris ,48.86 ,,,,,+33 1 73 50 20 00,LIR-PARTITIONED PA,,,"IP Pool for Iliad-Entreprises Business Hosting Customers,Online SAS,Paris, France",,,62.210.0.0/16,,,+33 1 73 50 29 01,,,,62.210.0.0 - 62.210.127.255,,"Europe, Western Europe ","8, rue de la ville l'eveque,75008 Paris,France",,,,"2012-11-02,2014-03-04,2013-08-02",,IENT-RIPE,,French ,"MNT-TISCALIFR-B2B,ONLINE-NET-MNT,MNT-TISCALIFR",,France (France),,,,,,,,,,"T11:41:46Z,T11:44:20Z,T09:07:46Z"
,,,,185.100.85.138,,,,RON ,,40 ,26.1 ,,,,,,,,,,,,,,,,,,,tordata8b,Bucharest ,44.4333 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Romanian ,,,Romania (Rom�nia),,,,,,,,,,
,,,,151.80.44.148,,,,EUR ,,33 ,3.1746 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,50.6942 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,176.9.103.8,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,51.255.40.227,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,46.101.160.130,,,,EUR ,,49 ,8.6833 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.1167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS13030,,"T09:36:35Z,T21:01:05Z,T14:49:39Z",,85.195.242.114,,,"2015-08-13,2003-04-29,2014-12-12","CHE,CHF,CHW ",,41 ,8 ,,ISHM-RIPE,,,,FIBER7-CUST-NET,,,,",en-Strasse 70,,:            ORG-ISA1-RIPE,,en-Strasse 70",,,"ISHM-RIPE,ISNO-RIPE",,,,,,tordata8b,Bern ,47 ,,,,,+41 44 315 44 00,ASSIGNED PA,,,"Fiber7 Customer Range,Zurich,Init7 (Switzerland) Ltd.,St. Georgen-Strasse 70,CH-8400 Winterthur",,,85.195.224.0/19,,,+41 44 315 44 01,,,,85.195.228.0 - 85.195.255.255,,"Europe, Western Europe ","Init7 (Switzerland) AG,St. Georgen-Strasse 70,CH-8400 Winterthur",,,,"2015-08-13,2013-04-17,2014-12-12",,"ISHM-RIPE,WELL-RIPE,LIMO-RIPE",,"German,French,Italian,Romansh ","INIT7-MNT,MNT-INIT7-NOC,MNT-INIT7-NOC",,Switzerland (Schweiz),,,,,,,RS-INIT7,,,"T09:36:35Z,T08:36:56Z,T14:49:39Z"
,,,,209.159.138.19,,,,"USD,USN,USS ",,1 ,-74.006 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,40.7143 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,108.61.99.149,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,188.165.241.216,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,178.63.140.246,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,37.48.80.101,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,158.69.215.68,,,,"USD,USN,USS ",,1 ,-118.2987 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,33.7866 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
AS12876,,"T11:39:45Z,T13:21:59Z,T09:07:46Z",,62.210.105.47,,,"2012-11-02,2012-10-25,2013-08-02",EUR ,,33 ,2.35 ,,IENT-RIPE,,,,IE-POOL-BUSINESS-HOSTING,,,,,,,"IENT-RIPE,NLI-RIPE",,,,,Iliad Entreprises is an hosting and services provider,tordata8b,Paris ,48.86 ,,,,,+33 1 73 50 20 00,LIR-PARTITIONED PA,,,"IP Pool for Iliad-Entreprises Business Hosting Customers,Online SAS,Paris, France",,,62.210.0.0/16,,,+33 1 73 50 29 01,,,,62.210.0.0 - 62.210.127.255,,"Europe, Western Europe ","8, rue de la ville l'eveque,75008 Paris,France",,,,"2012-11-02,2014-03-04,2013-08-02",,IENT-RIPE,,French ,"MNT-TISCALIFR-B2B,ONLINE-NET-MNT,MNT-TISCALIFR",,France (France),,,,,,,,,,"T11:41:46Z,T11:44:20Z,T09:07:46Z"
,,,,78.46.51.124,,,,EUR ,,49 ,11.0683 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,49.4478 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,91.219.236.166,,,,HUF ,,36 ,19.0514 ,,,,,,,,,,,,,,,,,,,tordata8b,Budapest ,47.4925 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Hungarian ,,,Hungary (Magyarorsz�g),,,,,,,,,,
,,,,62.210.207.198,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
,,,,194.150.168.79,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS35592,,"T12:37:43Z,T16:54:29Z,T09:26:31Z,T12:47:38Z,T10:32:34Z",Coolhousing s.r.o.,89.187.142.208,,,"2010-04-27,2006-10-31,2005-05-28,2009-05-28,2005-08-02",CZK ,,420 ,14.4667 ,,"CHH8-RIPE,KU82-RIPE",,,,COOLHOUSING-VPS,,"RIPE-NCC-HM-MNT,COOLHOUSING-MNT",,",:            ORG-Cs57-RIPE,anisation,:   ORG-CS57-RIPE,,-name:       Coolhousing s.r.o.,,-type:       LIR",,,"CHH8-RIPE,ML7086-RIPE,ATCH1-RIPE",,,,,,tordata8b,Prague ,50.0833 ,,,,,"+420777310000,+420777310000",ASSIGNED PA,,,"Virtual Private Servers for Customers,Network of Coolhousing",,CHH8-RIPE,89.187.128.0/19,,,+420380425551,,,,89.187.142.0 - 89.187.143.255,,"Europe, Eastern Europe ","Coolhousing Vinohradska 190 13052 Praha 3 Czech republic,Coolhousing, s.r.o.,Vinohradska 190,130 52 Praha 3,Czech Republic, EU,COOLHOUSING s.r.o.,Karel Umlauf,Na okraji 6,16200,Prague 6,CZECH REPUBLIC",,LIR,,"2010-04-27,2014-09-23,2006-12-06,2009-05-28,2014-05-21",,"KU82-RIPE,ML7086-RIPE,CHH8-RIPE",,Czech ,"COOLHOUSING-MNT,COOLHOUSING-MNT,COOLHOUSING-MNT,COOLHOUSING-MNT,RIPE-NCC-HM-MNT",,Czech Republic (?esk� republika),,,,Karel Umlauf,,,,,,"T12:37:43Z,T16:26:39Z,T14:05:26Z,T12:47:38Z,T14:12:08Z"
,,,,188.114.140.111,,,,DKK ,,45 ,8.9738 ,,,,,,,,,,,,,,,,,,,tordata8b,Copenhagen ,56.1393 ,,,,,,,,,,,,,,,,,,,,,"Europe, Northern Europe ",,,,,,,,,Danish ,,,Denmark (Danmark),,,,,,,,,,
,,,,91.219.237.229,,,,HUF ,,36 ,19.0514 ,,,,,,,,,,,,,,,,,,,tordata8b,Budapest ,47.4925 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Hungarian ,,,Hungary (Magyarorsz�g),,,,,,,,,,
,,,,216.17.99.183,,,,"USD,USN,USS ",,1 ,-117.1966 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,32.8183 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,46.101.113.211,,,,EUR ,,49 ,8.6833 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.1167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,37.200.99.251,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,37.58.51.137,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
AS16276,,"T13:29:46Z,T12:40:05Z,T16:09:57Z,T16:39:43Z",OVH GmbH,178.33.35.151,,,"2010-04-30,2005-09-02,2009-09-16,2010-01-19",EUR ,,49 ,9 ,,OTC13-RIPE,,,,DE-OVH,,OVH-MNT,,",:            ORG-OG9-RIPE,anisation,:   ORG-OG9-RIPE,,-name:       OVH GmbH,,-type:       OTHER",,,"OTC13-RIPE,GM84-RIPE",,,,,INFRA-AW,tordata8b,Berlin ,51 ,,,,,,ASSIGNED PA,,,"OVH GmbH,OVH ISP,Paris, France",,,178.32.0.0/15,,,,,,,178.33.32.0 - 178.33.39.255,,"Europe, Western Europe ","Dudweiler Landstrasse 5,66123 Saarbrucken,Deutschland,OVH GmbH,Dudweiler Landstrasse 5,66123 Saarbrucken,Deutschland",,OTHER,,"2010-04-30,2011-12-19,2011-12-19,2010-01-19",,"OTC13-RIPE,OTC13-RIPE,OK217-RIPE",,German ,"OVH-MNT,OVH-MNT,OVH-MNT,OVH-MNT",,Germany (Deutschland),,,,,,,,,,"T13:29:46Z,T15:28:10Z,T13:52:04Z,T16:39:43Z"
,,,,178.254.1.91,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,50.7.141.18,,,,EUR ,,31 ,5.0167 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.3058 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,185.101.107.189,,,,RON ,,40 ,25 ,,,,,,,,,,,,,,,,,,,tordata8b,Bucharest ,46 ,,,,,,,,,,,,,,,,,,,,,"Europe, Eastern Europe ",,,,,,,,,Romanian ,,,Romania (Rom�nia),,,,,,,,,,
,,,,89.163.227.28,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,158.69.214.111,,,,"USD,USN,USS ",,1 ,-118.2987 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,33.7866 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,89.163.235.163,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,158.69.109.58,,,,"USD,USN,USS ",,1 ,-118.2987 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,33.7866 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,93.180.157.154,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,158.69.201.229,,,,"USD,USN,USS ",,1 ,-118.2987 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,33.7866 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,188.226.128.64,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,149.202.62.49,,,,EUR ,,33 ,2.35 ,,,,,,,,,,,,,,,,,,,tordata8b,Paris ,48.86 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,French ,,,France (France),,,,,,,,,,
AS8708,,"T23:25:13Z,T23:25:13Z,T09:15:56Z",,86.107.110.51,,,"2014-07-30,2014-07-30,2014-08-04",RON ,,40 ,25 ,,MB37446-RIPE,,,,PARFUMURI-FEMEI-COM-SRL,,,,,,,MB37446-RIPE,,,,,Registered through http://www.ip.ro/ip.html,tordata8b,Bucharest ,46 ,,,,,+40.742492820,ASSIGNED PA,,,"PARFUMURI FEMEI.COM SRL,REPUBLICII NR 51,ORADEA BIHOR ROMANIA 410167,RDSNET",,,86.107.110.0/24,,,,,,,86.107.110.0 - 86.107.110.255,,"Europe, Eastern Europe ","PARFUMURI FEMEI.COM SRL,REPUBLICII NR 51,ORADEA BIHOR ROMANIA 410167",,,,"2014-07-30,2014-07-30,2014-08-04",,MB37446-RIPE,,Romanian ,"RO-MNT,RO-MNT,AS8708-MNT",,Romania (Rom�nia),,,,MARIUS BORTA,,,,,,"T23:25:13Z,T23:25:13Z,T09:15:56Z"
,,,,95.211.225.167,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,217.79.182.222,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,176.10.104.243,,,,"CHE,CHF,CHW ",,41 ,8 ,,,,,,,,,,,,,,,,,,,tordata8b,Bern ,47 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,"German,French,Italian,Romansh ",,,Switzerland (Schweiz),,,,,,,,,,
,,,,46.101.204.154,,,,EUR ,,49 ,8.6833 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,50.1167 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
,,,,188.166.16.91,,,,EUR ,,31 ,4.8897 ,,,,,,,,,,,,,,,,,,,tordata8b,Amsterdam ,52.374 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,Dutch ,,,Netherlands (Nederland),,,,,,,,,,
,,,,158.69.201.128,,,,"USD,USN,USS ",,1 ,-118.2987 ,,,,,,,,,,,,,,,,,,,tordata8b,Washington D.C. ,33.7866 ,,,,,,,,,,,,,,,,,,,,,"Americas, Northern America ",,,,,,,,,English ,,,United States (United States),,,,,,,,,,
,,,,87.106.249.118,,,,EUR ,,49 ,9 ,,,,,,,,,,,,,,,,,,,tordata8b,Berlin ,51 ,,,,,,,,,,,,,,,,,,,,,"Europe, Western Europe ",,,,,,,,,German ,,,Germany (Deutschland),,,,,,,,,,
